,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Year,Month,Day,lat,lng,county_name,state_name,population,Population
16754,AL052004,EARL,20040815.0,0.0,,TS,11.0,55.9,35.0,1010.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,15,11.0,-55.1,Miami Dade,Florida,,0
16755,AL052004,EARL,20040815.0,600.0,,TS,11.5,58.3,45.0,1009.0,90.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,15,11.1,-58.0,Miami Dade,Florida,,0
16756,AL052004,EARL,20040815.0,1200.0,,TS,11.8,60.8,45.0,1009.0,90.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,15,11.1,-60.1,Miami Dade,Florida,,0
16757,AL052004,EARL,20040815.0,1800.0,,TS,12.1,62.8,35.0,1010.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,15,12.0,-62.1,Miami Dade,Florida,,0
16758,AL062004,FRANCES,20040825.0,0.0,,TD,11.1,35.2,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,25,11.0,-35.0,Nantucket,Massachusetts,,10124
16759,AL062004,FRANCES,20040825.0,600.0,,TD,11.2,36.8,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,25,11.0,-36.1,Nantucket,Massachusetts,,10124
16760,AL062004,FRANCES,20040825.0,1200.0,,TD,11.3,38.3,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,25,11.1,-38.0,Nantucket,Massachusetts,,10124
16761,AL062004,FRANCES,20040825.0,1800.0,,TS,11.5,39.8,35.0,1005.0,40.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,25,11.1,-39.1,Nantucket,Massachusetts,,10124
16762,AL062004,FRANCES,20040826.0,0.0,,TS,11.9,41.5,40.0,1003.0,50.0,30.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,26,11.2,-41.1,Nantucket,Massachusetts,,10124
16763,AL062004,FRANCES,20040826.0,600.0,,TS,12.3,42.9,45.0,1000.0,60.0,40.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,26,12.1,-42.1,Nantucket,Massachusetts,,10124
16764,AL062004,FRANCES,20040826.0,1200.0,,TS,12.8,44.5,55.0,994.0,65.0,50.0,50.0,65.0,30.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,2004,08,26,12.1,-44.1,Miami Dade,Florida,,0
16765,AL062004,FRANCES,20040826.0,1800.0,,HU,13.3,45.8,65.0,987.0,70.0,55.0,55.0,70.0,35.0,20.0,20.0,35.0,15.0,0.0,0.0,15.0,2004,08,26,13.1,-45.1,Miami Dade,Florida,,0
16766,AL062004,FRANCES,20040827.0,0.0,,HU,13.7,46.8,70.0,984.0,75.0,60.0,60.0,75.0,40.0,30.0,30.0,40.0,15.0,0.0,0.0,15.0,2004,08,27,13.1,-46.1,Miami Dade,Florida,,0
16767,AL062004,FRANCES,20040827.0,600.0,,HU,14.2,47.8,75.0,980.0,75.0,60.0,60.0,75.0,40.0,30.0,30.0,40.0,15.0,15.0,15.0,15.0,2004,08,27,14.0,-47.1,Miami Dade,Florida,,0
16768,AL062004,FRANCES,20040827.0,1200.0,,HU,14.7,48.5,90.0,970.0,80.0,65.0,65.0,80.0,40.0,30.0,30.0,40.0,20.0,15.0,15.0,20.0,2004,08,27,14.1,-48.1,Miami Dade,Florida,,0
16769,AL062004,FRANCES,20040827.0,1800.0,,HU,15.4,49.3,100.0,962.0,90.0,80.0,80.0,90.0,45.0,35.0,35.0,45.0,20.0,20.0,20.0,20.0,2004,08,27,15.1,-49.0,Miami Dade,Florida,,0
16770,AL062004,FRANCES,20040828.0,0.0,,HU,15.9,50.0,100.0,962.0,90.0,80.0,80.0,90.0,45.0,35.0,35.0,45.0,20.0,20.0,20.0,20.0,2004,08,28,15.2,-50.0,Miami Dade,Florida,,0
16771,AL062004,FRANCES,20040828.0,600.0,,HU,16.6,50.9,100.0,962.0,90.0,90.0,90.0,90.0,50.0,40.0,40.0,50.0,20.0,20.0,20.0,20.0,2004,08,28,16.1,-50.1,Miami Dade,Florida,,0
16772,AL062004,FRANCES,20040828.0,1200.0,,HU,17.2,51.6,105.0,958.0,90.0,90.0,90.0,90.0,50.0,50.0,50.0,50.0,25.0,25.0,25.0,25.0,2004,08,28,17.0,-51.1,Miami Dade,Florida,,0
16773,AL062004,FRANCES,20040828.0,1800.0,,HU,17.7,52.3,115.0,948.0,100.0,90.0,90.0,90.0,60.0,50.0,55.0,60.0,30.0,25.0,30.0,30.0,2004,08,28,17.1,-52.0,Miami Dade,Florida,,0
16774,AL062004,FRANCES,20040829.0,0.0,,HU,18.1,52.9,115.0,948.0,110.0,100.0,100.0,110.0,65.0,50.0,60.0,65.0,30.0,25.0,30.0,30.0,2004,08,29,18.0,-52.1,Miami Dade,Florida,,0
16775,AL062004,FRANCES,20040829.0,600.0,,HU,18.4,53.6,115.0,948.0,120.0,100.0,100.0,120.0,65.0,50.0,60.0,65.0,35.0,25.0,30.0,35.0,2004,08,29,18.1,-53.1,Miami Dade,Florida,,0
16776,AL062004,FRANCES,20040829.0,1200.0,,HU,18.6,54.4,115.0,948.0,135.0,110.0,110.0,135.0,70.0,50.0,60.0,70.0,40.0,25.0,30.0,40.0,2004,08,29,18.1,-54.1,Miami Dade,Florida,,0
16777,AL062004,FRANCES,20040829.0,1800.0,,HU,18.8,55.0,110.0,948.0,150.0,110.0,110.0,150.0,75.0,50.0,60.0,75.0,40.0,25.0,30.0,45.0,2004,08,29,18.1,-55.0,Miami Dade,Florida,,0
16778,AL062004,FRANCES,20040830.0,0.0,,HU,18.9,55.8,105.0,954.0,150.0,110.0,110.0,150.0,75.0,50.0,60.0,75.0,40.0,25.0,30.0,45.0,2004,08,30,18.1,-55.1,Miami Dade,Florida,,0
16779,AL062004,FRANCES,20040830.0,600.0,,HU,19.0,56.8,100.0,958.0,150.0,110.0,110.0,150.0,75.0,50.0,70.0,90.0,40.0,25.0,30.0,45.0,2004,08,30,19.0,-56.1,Miami Dade,Florida,,0
16780,AL062004,FRANCES,20040830.0,1200.0,,HU,19.2,58.1,100.0,956.0,150.0,110.0,120.0,150.0,90.0,50.0,70.0,90.0,45.0,30.0,30.0,45.0,2004,08,30,19.0,-58.0,Miami Dade,Florida,,0
16781,AL062004,FRANCES,20040830.0,1800.0,,HU,19.4,59.3,110.0,948.0,160.0,120.0,120.0,160.0,90.0,70.0,70.0,90.0,50.0,40.0,40.0,50.0,2004,08,30,19.1,-59.0,Miami Dade,Florida,,0
16782,AL062004,FRANCES,20040831.0,0.0,,HU,19.6,60.7,110.0,946.0,160.0,130.0,120.0,160.0,90.0,80.0,70.0,90.0,50.0,40.0,40.0,50.0,2004,08,31,19.1,-60.1,Miami Dade,Florida,,0
16783,AL062004,FRANCES,20040831.0,600.0,,HU,19.8,62.1,115.0,950.0,160.0,130.0,120.0,160.0,90.0,80.0,70.0,90.0,55.0,45.0,45.0,55.0,2004,08,31,19.1,-62.0,Miami Dade,Florida,,0
16784,AL062004,FRANCES,20040831.0,1200.0,,HU,20.0,63.5,120.0,949.0,160.0,130.0,120.0,160.0,90.0,90.0,70.0,90.0,55.0,45.0,45.0,55.0,2004,08,31,20.0,-63.1,Miami Dade,Florida,,0
16785,AL062004,FRANCES,20040831.0,1800.0,,HU,20.3,65.0,125.0,942.0,160.0,130.0,120.0,160.0,100.0,90.0,75.0,90.0,55.0,45.0,45.0,60.0,2004,08,31,20.1,-65.0,Miami Dade,Florida,,0
16786,AL062004,FRANCES,20040901.0,0.0,,HU,20.6,66.4,120.0,941.0,160.0,130.0,120.0,160.0,110.0,100.0,75.0,100.0,65.0,50.0,45.0,60.0,2004,09,01,20.1,-66.1,Miami Dade,Florida,,0
16787,AL062004,FRANCES,20040901.0,600.0,,HU,21.0,67.9,120.0,939.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,55.0,45.0,60.0,2004,09,01,21.0,-67.2,Miami Dade,Florida,,0
16788,AL062004,FRANCES,20040901.0,700.0,P,HU,21.1,68.1,120.0,935.0,,,,,,,,,,,,,2004,09,01,21.0,-68.0,Miami Dade,Florida,,0
16789,AL062004,FRANCES,20040901.0,1200.0,,HU,21.4,69.1,120.0,937.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,55.0,45.0,60.0,2004,09,01,21.1,-69.0,Miami Dade,Florida,,0
16790,AL062004,FRANCES,20040901.0,1800.0,,HU,21.8,70.4,120.0,941.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,55.0,45.0,60.0,2004,09,01,21.1,-70.1,Miami Dade,Florida,,0
16791,AL062004,FRANCES,20040902.0,0.0,,HU,22.2,71.4,120.0,939.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0,2004,09,02,22.0,-71.1,Miami Dade,Florida,,0
16792,AL062004,FRANCES,20040902.0,600.0,,HU,22.7,72.5,125.0,937.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0,2004,09,02,22.1,-72.1,Miami Dade,Florida,,0
16793,AL062004,FRANCES,20040902.0,730.0,W,HU,22.8,72.8,125.0,936.0,,,,,,,,,,,,,2004,09,02,22.1,-72.1,Miami Dade,Florida,,0
16794,AL062004,FRANCES,20040902.0,1200.0,,HU,23.2,73.5,120.0,939.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0,2004,09,02,23.0,-73.1,Miami Dade,Florida,,0
16795,AL062004,FRANCES,20040902.0,1800.0,,HU,23.8,74.3,115.0,948.0,160.0,140.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0,2004,09,02,23.1,-74.0,Miami Dade,Florida,,0
16796,AL062004,FRANCES,20040902.0,1930.0,L,HU,24.0,74.5,110.0,948.0,,,,,,,,,,,,,2004,09,02,24.0,-74.1,Miami Dade,Florida,,0
16797,AL062004,FRANCES,20040903.0,0.0,,HU,24.2,75.0,105.0,948.0,160.0,150.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0,2004,09,03,24.0,-75.0,Miami Dade,Florida,,0
16798,AL062004,FRANCES,20040903.0,530.0,L,HU,24.6,75.6,100.0,954.0,,,,,,,,,,,,,2004,09,03,24.1,-75.1,Miami Dade,Florida,,0
16799,AL062004,FRANCES,20040903.0,600.0,,HU,24.7,75.7,100.0,954.0,160.0,150.0,120.0,150.0,120.0,100.0,75.0,100.0,70.0,65.0,45.0,65.0,2004,09,03,24.1,-75.1,Miami Dade,Florida,,0
16800,AL062004,FRANCES,20040903.0,1000.0,L,HU,25.1,76.1,95.0,956.0,,,,,,,,,,,,,2004,09,03,25.0,-76.0,Miami Dade,Florida,,0
16801,AL062004,FRANCES,20040903.0,1200.0,,HU,25.3,76.3,95.0,958.0,165.0,150.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,70.0,45.0,70.0,2004,09,03,25.1,-76.0,Miami Dade,Florida,,0
16802,AL062004,FRANCES,20040903.0,1800.0,,HU,25.7,77.1,90.0,960.0,170.0,150.0,120.0,160.0,125.0,100.0,75.0,100.0,75.0,75.0,45.0,75.0,2004,09,03,25.1,-77.0,Miami Dade,Florida,,0
16803,AL062004,FRANCES,20040904.0,0.0,,HU,26.0,77.5,85.0,960.0,175.0,160.0,120.0,160.0,125.0,100.0,80.0,110.0,80.0,70.0,45.0,75.0,2004,09,04,26.0,-77.1,Palm Beach,Florida,,1337065
16804,AL062004,FRANCES,20040904.0,600.0,,HU,26.4,77.9,85.0,960.0,175.0,160.0,120.0,160.0,125.0,100.0,80.0,110.0,85.0,60.0,50.0,75.0,2004,09,04,26.1,-77.2,Palm Beach,Florida,,1337065
16805,AL062004,FRANCES,20040904.0,1000.0,L,HU,26.6,78.2,90.0,961.0,,,,,,,,,,,,,2004,09,04,26.1,-78.0,Palm Beach,Florida,,1337065
16806,AL062004,FRANCES,20040904.0,1200.0,,HU,26.8,78.5,90.0,962.0,175.0,160.0,120.0,160.0,125.0,100.0,80.0,110.0,85.0,60.0,50.0,75.0,2004,09,04,26.1,-78.1,Palm Beach,Florida,,1337065
16807,AL062004,FRANCES,20040904.0,1800.0,,HU,26.8,79.1,90.0,962.0,175.0,160.0,125.0,160.0,125.0,100.0,90.0,120.0,75.0,60.0,50.0,75.0,2004,09,04,26.1,-79.0,Palm Beach,Florida,,1337065
16808,AL062004,FRANCES,20040905.0,0.0,,HU,27.0,79.4,95.0,958.0,175.0,160.0,125.0,160.0,125.0,100.0,90.0,120.0,75.0,60.0,50.0,75.0,2004,09,05,27.0,-79.1,Martin,Florida,,147876
16809,AL062004,FRANCES,20040905.0,430.0,L,HU,27.2,80.2,90.0,960.0,,,,,,,,,,,,,2004,09,05,27.0,-80.0,Martin,Florida,,147876
16810,AL062004,FRANCES,20040905.0,600.0,,HU,27.2,80.2,90.0,960.0,175.0,160.0,125.0,160.0,125.0,100.0,75.0,120.0,75.0,60.0,40.0,60.0,2004,09,05,27.0,-80.0,Martin,Florida,,147876
16811,AL062004,FRANCES,20040905.0,1200.0,,HU,27.4,80.7,80.0,969.0,175.0,150.0,125.0,125.0,80.0,80.0,40.0,40.0,60.0,30.0,30.0,30.0,2004,09,05,27.1,-80.1,Martin,Florida,,147876
16812,AL062004,FRANCES,20040905.0,1800.0,,TS,27.8,81.7,60.0,975.0,175.0,125.0,125.0,125.0,40.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0,2004,09,05,27.1,-81.1,Glades,Florida,,12833
16813,AL062004,FRANCES,20040906.0,0.0,,TS,28.1,82.3,55.0,978.0,175.0,125.0,125.0,175.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,06,28.0,-82.0,Polk,Florida,,609924
16814,AL062004,FRANCES,20040906.0,600.0,,TS,28.6,83.3,55.0,981.0,175.0,125.0,125.0,125.0,60.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2004,09,06,28.1,-83.0,Pinellas,Florida,,918565
16815,AL062004,FRANCES,20040906.0,1200.0,,TS,29.2,83.7,55.0,982.0,75.0,90.0,90.0,75.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2004,09,06,29.0,-83.1,Levy,Florida,,40154
16816,AL062004,FRANCES,20040906.0,1800.0,L,TS,30.1,84.0,50.0,982.0,60.0,90.0,90.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2004,09,06,30.0,-84.0,Taylor,Florida,,22652
16817,AL062004,FRANCES,20040907.0,0.0,,TS,31.0,84.6,35.0,984.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,07,31.0,-84.1,Grady,Georgia,,25121
16818,AL062004,FRANCES,20040907.0,600.0,,TD,31.5,85.0,30.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,07,31.1,-85.0,Early,Georgia,,10784
16819,AL062004,FRANCES,20040907.0,1200.0,,TD,32.0,85.2,25.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,07,32.0,-85.0,Quitman,Georgia,,2457
16820,AL062004,FRANCES,20040907.0,1800.0,,TD,32.5,85.1,25.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,07,32.1,-85.0,Stewart,Georgia,,6072
16821,AL062004,FRANCES,20040908.0,0.0,,TD,33.4,84.7,25.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,08,33.1,-84.1,Lamar,Georgia,,18159
16822,AL062004,FRANCES,20040908.0,600.0,,TD,34.3,84.3,25.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,08,34.0,-84.0,Gwinnett,Georgia,,824166
16823,AL062004,FRANCES,20040908.0,1200.0,,TD,36.1,83.2,25.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,08,36.0,-83.0,Cocke,Tennessee,,35401
16824,AL062004,FRANCES,20040908.0,1800.0,,TD,37.8,82.1,25.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,08,37.1,-82.0,Buchanan,Virginia,,23818
16825,AL062004,FRANCES,20040909.0,0.0,,EX,38.7,81.3,25.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,09,38.1,-81.0,Fayette,West Virginia,,45910
16826,AL062004,FRANCES,20040909.0,600.0,,EX,40.5,80.0,30.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,09,40.1,-80.0,Washington,Pennsylvania,,207968
16827,AL062004,FRANCES,20040909.0,1200.0,,EX,42.8,77.7,35.0,1001.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,09,42.1,-77.1,Schuyler,New York,,18399
16828,AL062004,FRANCES,20040909.0,1800.0,,EX,44.3,75.7,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,09,44.0,-75.1,Lewis,New York,,27008
16829,AL062004,FRANCES,20040910.0,0.0,,EX,45.3,73.3,25.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,10,45.0,-73.0,Franklin,Vermont,,48187
16830,AL062004,FRANCES,20040910.0,600.0,,EX,46.2,70.5,20.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,10,46.0,-70.1,Somerset,Maine,,51925
16831,AL062004,FRANCES,20040910.0,1200.0,,EX,46.6,67.3,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,10,46.1,-67.0,Washington,Maine,,32715
16832,AL062004,FRANCES,20040910.0,1800.0,,EX,47.2,64.2,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,10,47.0,-64.0,Washington,Maine,,32715
16833,AL072004,GASTON,20040827.0,1200.0,,TD,31.8,78.1,25.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,27,31.1,-78.0,Charleston,South Carolina,,357492
16834,AL072004,GASTON,20040827.0,1800.0,,TD,31.6,78.0,25.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,27,31.1,-78.0,Charleston,South Carolina,,357492
16835,AL072004,GASTON,20040828.0,0.0,,TD,31.4,78.0,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,28,31.1,-78.0,Charleston,South Carolina,,357492
16836,AL072004,GASTON,20040828.0,600.0,,TS,31.3,78.2,35.0,1005.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,28,31.1,-78.0,Charleston,South Carolina,,357492
16837,AL072004,GASTON,20040828.0,1200.0,,TS,31.3,78.5,45.0,1000.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,28,31.1,-78.1,Charleston,South Carolina,,357492
16838,AL072004,GASTON,20040828.0,1800.0,,TS,31.3,78.8,50.0,997.0,75.0,75.0,40.0,40.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,28,31.1,-78.1,Charleston,South Carolina,,357492
16839,AL072004,GASTON,20040829.0,0.0,,TS,31.5,79.1,55.0,994.0,50.0,50.0,50.0,50.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,2004,08,29,31.1,-79.0,Charleston,South Carolina,,357492
16840,AL072004,GASTON,20040829.0,600.0,,TS,32.1,79.4,60.0,991.0,50.0,50.0,40.0,50.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,2004,08,29,32.0,-79.1,Charleston,South Carolina,,357492
16841,AL072004,GASTON,20040829.0,1200.0,,HU,32.8,79.5,65.0,986.0,50.0,50.0,30.0,30.0,25.0,25.0,20.0,20.0,10.0,10.0,0.0,0.0,2004,08,29,32.1,-79.1,Charleston,South Carolina,,357492
16842,AL072004,GASTON,20040829.0,1400.0,L,HU,33.0,79.6,65.0,985.0,,,,,,,,,,,,,2004,08,29,33.0,-79.1,Georgetown,South Carolina,,60027
16843,AL072004,GASTON,20040829.0,1800.0,,TS,33.5,79.6,45.0,992.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,29,33.1,-79.1,Georgetown,South Carolina,,60027
16844,AL072004,GASTON,20040830.0,0.0,,TD,34.2,79.4,30.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,30,34.0,-79.1,Horry,South Carolina,,275695
16845,AL072004,GASTON,20040830.0,600.0,,TD,34.9,79.1,30.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,30,34.1,-79.0,Horry,South Carolina,,275695
16846,AL072004,GASTON,20040830.0,1200.0,,TD,35.6,78.7,25.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,30,35.1,-78.1,Duplin,North Carolina,,59276
16847,AL072004,GASTON,20040830.0,1800.0,,TD,36.4,77.8,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,30,36.1,-77.1,Bertie,North Carolina,,20860
16848,AL072004,GASTON,20040831.0,0.0,,TS,37.2,76.6,35.0,1001.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,31,37.0,-76.1,Norfolk [9],Virginia,,0
16849,AL072004,GASTON,20040831.0,600.0,,TS,38.1,74.8,35.0,1001.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,31,38.0,-74.1,Worcester,Maryland,,51505
16850,AL072004,GASTON,20040831.0,1200.0,,TS,39.1,72.9,35.0,1001.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,31,39.0,-72.2,Suffolk,New York,,1500074
16851,AL072004,GASTON,20040831.0,1800.0,,TS,40.2,70.5,35.0,999.0,0.0,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,31,40.0,-70.1,Nantucket,Massachusetts,,10124
16852,AL072004,GASTON,20040901.0,0.0,,TS,41.0,67.5,40.0,999.0,60.0,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,01,41.0,-67.1,Nantucket,Massachusetts,,10124
16853,AL072004,GASTON,20040901.0,600.0,,TS,41.7,63.5,45.0,999.0,120.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,01,41.1,-63.1,Washington,Maine,,32715
16854,AL072004,GASTON,20040901.0,1200.0,,EX,43.0,59.6,45.0,999.0,120.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,01,43.0,-59.1,Washington,Maine,,32715
16855,AL072004,GASTON,20040901.0,1800.0,,EX,45.0,55.0,45.0,998.0,90.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,01,45.0,-55.0,Washington,Maine,,32715
16856,AL072004,GASTON,20040902.0,0.0,,EX,47.0,50.0,45.0,997.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,02,47.0,-50.0,Washington,Maine,,32715
16857,AL072004,GASTON,20040902.0,600.0,,EX,48.5,44.0,45.0,996.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,02,48.1,-44.0,Washington,Maine,,32715
16858,AL072004,GASTON,20040902.0,1200.0,,EX,50.0,38.0,45.0,994.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,02,50.0,-38.0,Washington,Maine,,32715
16859,AL072004,GASTON,20040902.0,1800.0,,EX,51.1,32.0,40.0,994.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,02,51.0,-32.0,Washington,Maine,,32715
16860,AL072004,GASTON,20040903.0,0.0,,EX,52.0,28.9,35.0,998.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,09,03,52.0,-28.1,Washington,Maine,,32715
16861,AL082004,HERMINE,20040827.0,1800.0,,TD,29.0,65.2,25.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,27,29.0,-65.0,Dare,North Carolina,,34178
16862,AL082004,HERMINE,20040828.0,0.0,,TD,29.0,65.7,25.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,28,29.0,-65.1,Dare,North Carolina,,34178
16863,AL082004,HERMINE,20040828.0,600.0,,TD,29.1,66.2,25.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,28,29.0,-66.0,Dare,North Carolina,,34178
16864,AL082004,HERMINE,20040828.0,1200.0,,TD,29.2,66.6,30.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,28,29.0,-66.1,Dare,North Carolina,,34178
16865,AL082004,HERMINE,20040828.0,1800.0,,TD,29.7,67.2,30.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,28,29.1,-67.0,Dare,North Carolina,,34178
16866,AL082004,HERMINE,20040829.0,0.0,,TD,30.1,68.4,30.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,29,30.0,-68.1,Dare,North Carolina,,34178
16867,AL082004,HERMINE,20040829.0,600.0,,TD,30.5,69.2,30.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,08,29,30.1,-69.0,Dare,North Carolina,,34178
